anomaly_degree	feats	parameter_id	tpr	fpr	study	site_scoring_method	company
1	sd	Weight	0,946666666666667	0,0233333333333333	STUDY09619	avg_feat_value	Roche
1	autocorr	Alanine Aminotransferase	0,0366666666666667	0,145714285714286	STUDY09619	avg_feat_value	Roche
1	autocorr	Creatinine	0,03	0,0961904761904762	STUDY09619	avg_feat_value	Roche
1	autocorr	Systolic Blood Pressure	0,903333333333333	0,039047619047619	STUDY09619	avg_feat_value	Roche
1	autocorr	Weight	0	0,0847619047619048	STUDY09619	avg_feat_value	Roche
1	lof	Alanine Aminotransferase	0,143333333333333	0,24952380952381	STUDY09619	avg_feat_value	Roche
1	lof	Creatinine	0,16	0,194285714285714	STUDY09619	avg_feat_value	Roche
1	lof	Systolic Blood Pressure	0,346666666666667	0,0657142857142857	STUDY09619	avg_feat_value	Roche
1	lof	Weight	0,476666666666667	0,0661904761904762	STUDY09619	avg_feat_value	Roche
1	range	Alanine Aminotransferase	0,18	0,189047619047619	STUDY09619	avg_feat_value	Roche
1	range	Creatinine	0,23	0,101428571428571	STUDY09619	avg_feat_value	Roche
1	range	Systolic Blood Pressure	0,916666666666667	0,0738095238095238	STUDY09619	avg_feat_value	Roche
1	range	Weight	0,763333333333333	0,0138095238095238	STUDY09619	avg_feat_value	Roche
1	unique_value_count_relative	Alanine Aminotransferase	0,25	0,0404761904761905	STUDY09619	avg_feat_value	Roche
1	unique_value_count_relative	Creatinine	0,156666666666667	0,0871428571428571	STUDY09619	avg_feat_value	Roche
1	unique_value_count_relative	Systolic Blood Pressure	0,05	0,0647619047619048	STUDY09619	avg_feat_value	Roche
1	unique_value_count_relative	Weight	0,0933333333333333	0,0133333333333333	STUDY09619	avg_feat_value	Roche
5	average	Alanine Aminotransferase	0,89	0,029047619047619	STUDY09619	avg_feat_value	Roche
5	average	Creatinine	0,6	0,080952380952381	STUDY09619	avg_feat_value	Roche
5	average	Systolic Blood Pressure	0,97	0,0114285714285714	STUDY09619	avg_feat_value	Roche
5	average	Weight	0,953333333333333	0,0461904761904762	STUDY09619	avg_feat_value	Roche
5	sd	Alanine Aminotransferase	0,883333333333333	0,089047619047619	STUDY09619	avg_feat_value	Roche
5	sd	Creatinine	0,636666666666667	0,0419047619047619	STUDY09619	avg_feat_value	Roche
5	sd	Systolic Blood Pressure	0,98	0,0933333333333333	STUDY09619	avg_feat_value	Roche
5	sd	Weight	0,936666666666667	0,0261904761904762	STUDY09619	avg_feat_value	Roche
5	autocorr	Alanine Aminotransferase	0,01	0,161904761904762	STUDY09619	avg_feat_value	Roche
5	autocorr	Creatinine	0,0533333333333333	0,101904761904762	STUDY09619	avg_feat_value	Roche
5	autocorr	Systolic Blood Pressure	0,903333333333333	0,0266666666666667	STUDY09619	avg_feat_value	Roche
5	autocorr	Weight	0	0,0866666666666667	STUDY09619	avg_feat_value	Roche
5	lof	Alanine Aminotransferase	0,156666666666667	0,238571428571429	STUDY09619	avg_feat_value	Roche
5	lof	Creatinine	0,183333333333333	0,20047619047619	STUDY09619	avg_feat_value	Roche
5	lof	Systolic Blood Pressure	0,32	0,0585714285714286	STUDY09619	avg_feat_value	Roche
5	lof	Weight	0,386666666666667	0,0561904761904762	STUDY09619	avg_feat_value	Roche
5	range	Alanine Aminotransferase	0,25	0,144285714285714	STUDY09619	avg_feat_value	Roche
5	range	Creatinine	0,476666666666667	0,0714285714285714	STUDY09619	avg_feat_value	Roche
5	range	Systolic Blood Pressure	0,92	0,0714285714285714	STUDY09619	avg_feat_value	Roche
5	range	Weight	0,8	0,0104761904761905	STUDY09619	avg_feat_value	Roche
5	unique_value_count_relative	Alanine Aminotransferase	0,97	0,0171428571428571	STUDY09619	avg_feat_value	Roche
5	unique_value_count_relative	Creatinine	0,973333333333333	0,0361904761904762	STUDY09619	avg_feat_value	Roche
5	unique_value_count_relative	Systolic Blood Pressure	0,973333333333333	0	STUDY09619	avg_feat_value	Roche
5	unique_value_count_relative	Weight	0,833333333333333	0	STUDY09619	avg_feat_value	Roche
10	average	Alanine Aminotransferase	0,946666666666667	0,0280952380952381	STUDY09619	avg_feat_value	Roche
10	average	Creatinine	0,596666666666667	0,0728571428571429	STUDY09619	avg_feat_value	Roche
10	average	Systolic Blood Pressure	0,97	0,00761904761904762	STUDY09619	avg_feat_value	Roche
10	average	Weight	0,963333333333333	0,0476190476190476	STUDY09619	avg_feat_value	Roche
10	sd	Alanine Aminotransferase	0,926666666666667	0,0676190476190476	STUDY09619	avg_feat_value	Roche
10	sd	Creatinine	0,633333333333333	0,0104761904761905	STUDY09619	avg_feat_value	Roche
10	sd	Systolic Blood Pressure	0,976666666666667	0,0919047619047619	STUDY09619	avg_feat_value	Roche
10	sd	Weight	0,936666666666667	0,0219047619047619	STUDY09619	avg_feat_value	Roche
10	autocorr	Alanine Aminotransferase	0,00333333333333333	0,152380952380952	STUDY09619	avg_feat_value	Roche
10	autocorr	Creatinine	0,0533333333333333	0,106190476190476	STUDY09619	avg_feat_value	Roche
10	autocorr	Systolic Blood Pressure	0,87	0,0385714285714286	STUDY09619	avg_feat_value	Roche
10	autocorr	Weight	0	0,0866666666666667	STUDY09619	avg_feat_value	Roche
10	lof	Alanine Aminotransferase	0,15	0,240952380952381	STUDY09619	avg_feat_value	Roche
10	lof	Creatinine	0,223333333333333	0,2	STUDY09619	avg_feat_value	Roche
10	lof	Systolic Blood Pressure	0,33	0,0647619047619048	STUDY09619	avg_feat_value	Roche
10	lof	Weight	0,393333333333333	0,0628571428571429	STUDY09619	avg_feat_value	Roche
10	range	Alanine Aminotransferase	0,436666666666667	0,137142857142857	STUDY09619	avg_feat_value	Roche
10	range	Creatinine	0,61	0,0538095238095238	STUDY09619	avg_feat_value	Roche
10	range	Systolic Blood Pressure	0,926666666666667	0,0704761904761905	STUDY09619	avg_feat_value	Roche
10	range	Weight	0,776666666666667	0,00761904761904762	STUDY09619	avg_feat_value	Roche
10	unique_value_count_relative	Alanine Aminotransferase	0,986666666666667	0,0133333333333333	STUDY09619	avg_feat_value	Roche
10	unique_value_count_relative	Creatinine	0,973333333333333	0,0419047619047619	STUDY09619	avg_feat_value	Roche
10	unique_value_count_relative	Systolic Blood Pressure	0,976666666666667	0	STUDY09619	avg_feat_value	Roche
10	unique_value_count_relative	Weight	0,966666666666667	0,000952380952380952	STUDY09619	avg_feat_value	Roche
0	average	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0	average	Creatinine	0	0	STUDY09619	ks	Roche
0	average	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
0	average	Weight	0	0	STUDY09619	ks	Roche
0	sd	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0	sd	Creatinine	0	0	STUDY09619	ks	Roche
0	sd	Systolic Blood Pressure	0	0,00238095238095238	STUDY09619	ks	Roche
0	sd	Weight	0	0	STUDY09619	ks	Roche
0	autocorr	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0	autocorr	Creatinine	0	0	STUDY09619	ks	Roche
0	autocorr	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
0	autocorr	Weight	0	0	STUDY09619	ks	Roche
0	lof	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0	lof	Creatinine	0	0	STUDY09619	ks	Roche
0	lof	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
0	lof	Weight	0	0	STUDY09619	ks	Roche
0	range	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0	range	Creatinine	0	0	STUDY09619	ks	Roche
0	range	Systolic Blood Pressure	0	0,00285714285714286	STUDY09619	ks	Roche
0	range	Weight	0	0	STUDY09619	ks	Roche
0	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0	unique_value_count_relative	Creatinine	0	0	STUDY09619	ks	Roche
0	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
0	unique_value_count_relative	Weight	0	0	STUDY09619	ks	Roche
0,25	average	Alanine Aminotransferase	0,00333333333333333	0	STUDY09619	ks	Roche
0,25	average	Creatinine	0,00333333333333333	0,000476190476190476	STUDY09619	ks	Roche
0,25	average	Systolic Blood Pressure	0,196666666666667	0	STUDY09619	ks	Roche
0,25	average	Weight	0,0233333333333333	0	STUDY09619	ks	Roche
0,25	sd	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,25	sd	Creatinine	0,0333333333333333	0	STUDY09619	ks	Roche
0,25	sd	Systolic Blood Pressure	0,436666666666667	0,0180952380952381	STUDY09619	ks	Roche
0,25	sd	Weight	0,436666666666667	0	STUDY09619	ks	Roche
0,25	autocorr	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,25	autocorr	Creatinine	0,01	0	STUDY09619	ks	Roche
0,25	autocorr	Systolic Blood Pressure	0,133333333333333	0	STUDY09619	ks	Roche
0,25	autocorr	Weight	0	0	STUDY09619	ks	Roche
0,25	lof	Alanine Aminotransferase	0,00333333333333333	0	STUDY09619	ks	Roche
0,25	lof	Creatinine	0	0	STUDY09619	ks	Roche
0,25	lof	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
0,25	lof	Weight	0,00333333333333333	0	STUDY09619	ks	Roche
0,25	range	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,25	range	Creatinine	0,00333333333333333	0	STUDY09619	ks	Roche
0,25	range	Systolic Blood Pressure	0	0,00238095238095238	STUDY09619	ks	Roche
0,25	range	Weight	0,0233333333333333	0	STUDY09619	ks	Roche
0,25	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,25	unique_value_count_relative	Creatinine	0	0	STUDY09619	ks	Roche
0,25	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
0,25	unique_value_count_relative	Weight	0	0	STUDY09619	ks	Roche
0,5	average	Alanine Aminotransferase	0,0133333333333333	0	STUDY09619	ks	Roche
0,5	average	Creatinine	0,0166666666666667	0,00238095238095238	STUDY09619	ks	Roche
0,5	average	Systolic Blood Pressure	0,383333333333333	0	STUDY09619	ks	Roche
0,5	average	Weight	0,18	0	STUDY09619	ks	Roche
0,5	sd	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,5	sd	Creatinine	0,07	0	STUDY09619	ks	Roche
0,5	sd	Systolic Blood Pressure	0,42	0,02	STUDY09619	ks	Roche
0,5	sd	Weight	0,41	0	STUDY09619	ks	Roche
0,5	autocorr	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,5	autocorr	Creatinine	0,03	0	STUDY09619	ks	Roche
0,5	autocorr	Systolic Blood Pressure	0,23	0	STUDY09619	ks	Roche
0,5	autocorr	Weight	0	0	STUDY09619	ks	Roche
0,5	lof	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,5	lof	Creatinine	0	0	STUDY09619	ks	Roche
0,5	lof	Systolic Blood Pressure	0,01	0	STUDY09619	ks	Roche
0,5	lof	Weight	0,0166666666666667	0	STUDY09619	ks	Roche
0,5	range	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,5	range	Creatinine	0,00666666666666667	0	STUDY09619	ks	Roche
0,5	range	Systolic Blood Pressure	0,0466666666666667	0,00380952380952381	STUDY09619	ks	Roche
0,5	range	Weight	0,06	0	STUDY09619	ks	Roche
0,5	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,5	unique_value_count_relative	Creatinine	0	0	STUDY09619	ks	Roche
0,5	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
0,5	unique_value_count_relative	Weight	0	0	STUDY09619	ks	Roche
0,75	average	Alanine Aminotransferase	0,0233333333333333	0	STUDY09619	ks	Roche
0,75	average	Creatinine	0,0433333333333333	0,00476190476190476	STUDY09619	ks	Roche
0,75	average	Systolic Blood Pressure	0,396666666666667	0	STUDY09619	ks	Roche
0,75	average	Weight	0,346666666666667	0	STUDY09619	ks	Roche
0,75	sd	Alanine Aminotransferase	0,0133333333333333	0	STUDY09619	ks	Roche
0,75	sd	Creatinine	0,06	0	STUDY09619	ks	Roche
0,75	sd	Systolic Blood Pressure	0,376666666666667	0,0142857142857143	STUDY09619	ks	Roche
0,75	sd	Weight	0,406666666666667	0	STUDY09619	ks	Roche
0,75	autocorr	Alanine Aminotransferase	0,00666666666666667	0	STUDY09619	ks	Roche
0,75	autocorr	Creatinine	0,0433333333333333	0	STUDY09619	ks	Roche
0,75	autocorr	Systolic Blood Pressure	0,273333333333333	0	STUDY09619	ks	Roche
0,75	autocorr	Weight	0	0	STUDY09619	ks	Roche
0,75	lof	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
0,75	lof	Creatinine	0	0	STUDY09619	ks	Roche
0,75	lof	Systolic Blood Pressure	0,00666666666666667	0	STUDY09619	ks	Roche
0,75	lof	Weight	0,0266666666666667	0	STUDY09619	ks	Roche
0,75	range	Alanine Aminotransferase	0,00333333333333333	0	STUDY09619	ks	Roche
0,75	range	Creatinine	0,0133333333333333	0	STUDY09619	ks	Roche
0,75	range	Systolic Blood Pressure	0,0933333333333333	0,00428571428571429	STUDY09619	ks	Roche
0,75	range	Weight	0,0433333333333333	0	STUDY09619	ks	Roche
0,75	unique_value_count_relative	Alanine Aminotransferase	0,01	0	STUDY09619	ks	Roche
0,75	unique_value_count_relative	Creatinine	0	0	STUDY09619	ks	Roche
0,75	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
0,75	unique_value_count_relative	Weight	0	0,000476190476190476	STUDY09619	ks	Roche
1	average	Alanine Aminotransferase	0,0766666666666667	0	STUDY09619	ks	Roche
1	average	Creatinine	0,106666666666667	0,00571428571428571	STUDY09619	ks	Roche
1	average	Systolic Blood Pressure	0,413333333333333	0	STUDY09619	ks	Roche
1	average	Weight	0,42	0	STUDY09619	ks	Roche
1	sd	Alanine Aminotransferase	0,0266666666666667	0	STUDY09619	ks	Roche
1	sd	Creatinine	0,0733333333333333	0	STUDY09619	ks	Roche
1	sd	Systolic Blood Pressure	0,483333333333333	0,0147619047619048	STUDY09619	ks	Roche
1	sd	Weight	0,366666666666667	0	STUDY09619	ks	Roche
1	autocorr	Alanine Aminotransferase	0,01	0	STUDY09619	ks	Roche
1	autocorr	Creatinine	0,0333333333333333	0	STUDY09619	ks	Roche
1	autocorr	Systolic Blood Pressure	0,27	0	STUDY09619	ks	Roche
1	autocorr	Weight	0	0	STUDY09619	ks	Roche
1	lof	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
1	lof	Creatinine	0,00333333333333333	0	STUDY09619	ks	Roche
1	lof	Systolic Blood Pressure	0,0166666666666667	0	STUDY09619	ks	Roche
1	lof	Weight	0,0533333333333333	0	STUDY09619	ks	Roche
1	range	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
1	range	Creatinine	0,0366666666666667	0	STUDY09619	ks	Roche
1	range	Systolic Blood Pressure	0,126666666666667	0,00666666666666667	STUDY09619	ks	Roche
1	range	Weight	0,0533333333333333	0	STUDY09619	ks	Roche
1	unique_value_count_relative	Alanine Aminotransferase	0,0266666666666667	0	STUDY09619	ks	Roche
1	unique_value_count_relative	Creatinine	0,00666666666666667	0	STUDY09619	ks	Roche
1	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	ks	Roche
1	unique_value_count_relative	Weight	0	0,000952380952380952	STUDY09619	ks	Roche
5	average	Alanine Aminotransferase	0,343333333333333	0	STUDY09619	ks	Roche
5	average	Creatinine	0,13	0,00380952380952381	STUDY09619	ks	Roche
5	average	Systolic Blood Pressure	0,463333333333333	0	STUDY09619	ks	Roche
5	average	Weight	0,48	0	STUDY09619	ks	Roche
5	sd	Alanine Aminotransferase	0,25	0	STUDY09619	ks	Roche
5	sd	Creatinine	0,1	0	STUDY09619	ks	Roche
5	sd	Systolic Blood Pressure	0,416666666666667	0,0195238095238095	STUDY09619	ks	Roche
5	sd	Weight	0,413333333333333	0	STUDY09619	ks	Roche
5	autocorr	Alanine Aminotransferase	0,01	0	STUDY09619	ks	Roche
5	autocorr	Creatinine	0,1	0	STUDY09619	ks	Roche
5	autocorr	Systolic Blood Pressure	0,34	0	STUDY09619	ks	Roche
5	autocorr	Weight	0	0	STUDY09619	ks	Roche
5	lof	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
5	lof	Creatinine	0,00333333333333333	0	STUDY09619	ks	Roche
5	lof	Systolic Blood Pressure	0,03	0	STUDY09619	ks	Roche
5	lof	Weight	0,0433333333333333	0	STUDY09619	ks	Roche
5	range	Alanine Aminotransferase	0,0333333333333333	0	STUDY09619	ks	Roche
5	range	Creatinine	0,09	0	STUDY09619	ks	Roche
5	range	Systolic Blood Pressure	0,126666666666667	0,00714285714285714	STUDY09619	ks	Roche
5	range	Weight	0,0533333333333333	0	STUDY09619	ks	Roche
5	unique_value_count_relative	Alanine Aminotransferase	0,54	0	STUDY09619	ks	Roche
5	unique_value_count_relative	Creatinine	0,56	0	STUDY09619	ks	Roche
5	unique_value_count_relative	Systolic Blood Pressure	0,513333333333333	0	STUDY09619	ks	Roche
5	unique_value_count_relative	Weight	0,253333333333333	0	STUDY09619	ks	Roche
10	average	Alanine Aminotransferase	0,36	0,000476190476190476	STUDY09619	ks	Roche
10	average	Creatinine	0,116666666666667	0,00619047619047619	STUDY09619	ks	Roche
10	average	Systolic Blood Pressure	0,503333333333333	0	STUDY09619	ks	Roche
10	average	Weight	0,48	0	STUDY09619	ks	Roche
10	sd	Alanine Aminotransferase	0,3	0	STUDY09619	ks	Roche
10	sd	Creatinine	0,183333333333333	0	STUDY09619	ks	Roche
10	sd	Systolic Blood Pressure	0,45	0,0152380952380952	STUDY09619	ks	Roche
10	sd	Weight	0,446666666666667	0	STUDY09619	ks	Roche
10	autocorr	Alanine Aminotransferase	0,0366666666666667	0	STUDY09619	ks	Roche
10	autocorr	Creatinine	0,06	0	STUDY09619	ks	Roche
10	autocorr	Systolic Blood Pressure	0,303333333333333	0	STUDY09619	ks	Roche
10	autocorr	Weight	0	0	STUDY09619	ks	Roche
10	lof	Alanine Aminotransferase	0	0	STUDY09619	ks	Roche
10	lof	Creatinine	0,00333333333333333	0	STUDY09619	ks	Roche
10	lof	Systolic Blood Pressure	0,02	0	STUDY09619	ks	Roche
10	lof	Weight	0,0633333333333333	0	STUDY09619	ks	Roche
10	range	Alanine Aminotransferase	0,0833333333333333	0	STUDY09619	ks	Roche
10	range	Creatinine	0,123333333333333	0	STUDY09619	ks	Roche
10	range	Systolic Blood Pressure	0,133333333333333	0,00571428571428571	STUDY09619	ks	Roche
10	range	Weight	0,07	0	STUDY09619	ks	Roche
10	unique_value_count_relative	Alanine Aminotransferase	0,606666666666667	0	STUDY09619	ks	Roche
10	unique_value_count_relative	Creatinine	0,553333333333333	0	STUDY09619	ks	Roche
10	unique_value_count_relative	Systolic Blood Pressure	0,56	0	STUDY09619	ks	Roche
10	unique_value_count_relative	Weight	0,326666666666667	0	STUDY09619	ks	Roche
0	average	Alanine Aminotransferase	0	0	STUDY09619	mixedeffects	Roche
0	average	Creatinine	0	0,00333333333333333	STUDY09619	mixedeffects	Roche
0	average	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0	average	Weight	0	0	STUDY09619	mixedeffects	Roche
0	sd	Alanine Aminotransferase	0	0,000476190476190476	STUDY09619	mixedeffects	Roche
0	sd	Creatinine	0,0166666666666667	0,00952380952380952	STUDY09619	mixedeffects	Roche
0	sd	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0	sd	Weight	0	0	STUDY09619	mixedeffects	Roche
0	autocorr	Alanine Aminotransferase	0	0	STUDY09619	mixedeffects	Roche
0	autocorr	Creatinine	0	0	STUDY09619	mixedeffects	Roche
0	autocorr	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0	autocorr	Weight	0	0	STUDY09619	mixedeffects	Roche
0	lof	Alanine Aminotransferase	0,00333333333333333	0,0214285714285714	STUDY09619	mixedeffects	Roche
0	lof	Creatinine	0,00333333333333333	0,00952380952380952	STUDY09619	mixedeffects	Roche
0	lof	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0	lof	Weight	0	0	STUDY09619	mixedeffects	Roche
0	range	Alanine Aminotransferase	0	0,000476190476190476	STUDY09619	mixedeffects	Roche
0	range	Creatinine	0,00666666666666667	0,0123809523809524	STUDY09619	mixedeffects	Roche
0	range	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0	range	Weight	0	0	STUDY09619	mixedeffects	Roche
0	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY09619	mixedeffects	Roche
0	unique_value_count_relative	Creatinine	0	0	STUDY09619	mixedeffects	Roche
0	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0	unique_value_count_relative	Weight	0	0	STUDY09619	mixedeffects	Roche
0,25	average	Alanine Aminotransferase	0,00333333333333333	0	STUDY09619	mixedeffects	Roche
0,25	average	Creatinine	0,00333333333333333	0,00619047619047619	STUDY09619	mixedeffects	Roche
0,25	average	Systolic Blood Pressure	0,5	0	STUDY09619	mixedeffects	Roche
0,25	average	Weight	0,0333333333333333	0	STUDY09619	mixedeffects	Roche
0,25	sd	Alanine Aminotransferase	0	0,00428571428571429	STUDY09619	mixedeffects	Roche
0,25	sd	Creatinine	0,11	0,01	STUDY09619	mixedeffects	Roche
0,25	sd	Systolic Blood Pressure	0,936666666666667	0,02	STUDY09619	mixedeffects	Roche
0,25	sd	Weight	0,943333333333333	0	STUDY09619	mixedeffects	Roche
0,25	autocorr	Alanine Aminotransferase	0	0	STUDY09619	mixedeffects	Roche
0,25	autocorr	Creatinine	0	0	STUDY09619	mixedeffects	Roche
0,25	autocorr	Systolic Blood Pressure	0,13	0,00333333333333333	STUDY09619	mixedeffects	Roche
0,25	autocorr	Weight	0	0	STUDY09619	mixedeffects	Roche
0,25	lof	Alanine Aminotransferase	0,03	0,0228571428571429	STUDY09619	mixedeffects	Roche
0,25	lof	Creatinine	0,0433333333333333	0,0185714285714286	STUDY09619	mixedeffects	Roche
0,25	lof	Systolic Blood Pressure	0,156666666666667	0	STUDY09619	mixedeffects	Roche
0,25	lof	Weight	0,116666666666667	0	STUDY09619	mixedeffects	Roche
0,25	range	Alanine Aminotransferase	0	0,000476190476190476	STUDY09619	mixedeffects	Roche
0,25	range	Creatinine	0,00666666666666667	0,0123809523809524	STUDY09619	mixedeffects	Roche
0,25	range	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0,25	range	Weight	0,07	0	STUDY09619	mixedeffects	Roche
0,25	unique_value_count_relative	Alanine Aminotransferase	0	0	STUDY09619	mixedeffects	Roche
0,25	unique_value_count_relative	Creatinine	0	0	STUDY09619	mixedeffects	Roche
0,25	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0,25	unique_value_count_relative	Weight	0	0,000476190476190476	STUDY09619	mixedeffects	Roche
0,5	average	Alanine Aminotransferase	0,04	0	STUDY09619	mixedeffects	Roche
0,5	average	Creatinine	0,02	0,00476190476190476	STUDY09619	mixedeffects	Roche
0,5	average	Systolic Blood Pressure	0,94	0,000476190476190476	STUDY09619	mixedeffects	Roche
0,5	average	Weight	0,423333333333333	0	STUDY09619	mixedeffects	Roche
0,5	sd	Alanine Aminotransferase	0,00333333333333333	0,00476190476190476	STUDY09619	mixedeffects	Roche
0,5	sd	Creatinine	0,173333333333333	0,00952380952380952	STUDY09619	mixedeffects	Roche
0,5	sd	Systolic Blood Pressure	0,963333333333333	0,0161904761904762	STUDY09619	mixedeffects	Roche
0,5	sd	Weight	0,933333333333333	0	STUDY09619	mixedeffects	Roche
0,5	autocorr	Alanine Aminotransferase	0	0	STUDY09619	mixedeffects	Roche
0,5	autocorr	Creatinine	0	0	STUDY09619	mixedeffects	Roche
0,5	autocorr	Systolic Blood Pressure	0,236666666666667	0,00523809523809524	STUDY09619	mixedeffects	Roche
0,5	autocorr	Weight	0	0	STUDY09619	mixedeffects	Roche
0,5	lof	Alanine Aminotransferase	0,0166666666666667	0,0247619047619048	STUDY09619	mixedeffects	Roche
0,5	lof	Creatinine	0,0566666666666667	0,0242857142857143	STUDY09619	mixedeffects	Roche
0,5	lof	Systolic Blood Pressure	0,193333333333333	0	STUDY09619	mixedeffects	Roche
0,5	lof	Weight	0,203333333333333	0	STUDY09619	mixedeffects	Roche
0,5	range	Alanine Aminotransferase	0	0,00142857142857143	STUDY09619	mixedeffects	Roche
0,5	range	Creatinine	0,02	0,0166666666666667	STUDY09619	mixedeffects	Roche
0,5	range	Systolic Blood Pressure	0,193333333333333	0	STUDY09619	mixedeffects	Roche
0,5	range	Weight	0,296666666666667	0	STUDY09619	mixedeffects	Roche
0,5	unique_value_count_relative	Alanine Aminotransferase	0,00666666666666667	0	STUDY09619	mixedeffects	Roche
0,5	unique_value_count_relative	Creatinine	0	0	STUDY09619	mixedeffects	Roche
0,5	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0,5	unique_value_count_relative	Weight	0	0	STUDY09619	mixedeffects	Roche
0,75	average	Alanine Aminotransferase	0,103333333333333	0	STUDY09619	mixedeffects	Roche
0,75	average	Creatinine	0,0366666666666667	0,00380952380952381	STUDY09619	mixedeffects	Roche
0,75	average	Systolic Blood Pressure	0,953333333333333	0,000476190476190476	STUDY09619	mixedeffects	Roche
0,75	average	Weight	0,66	0	STUDY09619	mixedeffects	Roche
0,75	sd	Alanine Aminotransferase	0,00666666666666667	0,00380952380952381	STUDY09619	mixedeffects	Roche
0,75	sd	Creatinine	0,216666666666667	0,00761904761904762	STUDY09619	mixedeffects	Roche
0,75	sd	Systolic Blood Pressure	0,983333333333333	0,00285714285714286	STUDY09619	mixedeffects	Roche
0,75	sd	Weight	0,966666666666667	0	STUDY09619	mixedeffects	Roche
0,75	autocorr	Alanine Aminotransferase	0	0	STUDY09619	mixedeffects	Roche
0,75	autocorr	Creatinine	0,00666666666666667	0	STUDY09619	mixedeffects	Roche
0,75	autocorr	Systolic Blood Pressure	0,283333333333333	0,00809523809523809	STUDY09619	mixedeffects	Roche
0,75	autocorr	Weight	0	0,000476190476190476	STUDY09619	mixedeffects	Roche
0,75	lof	Alanine Aminotransferase	0,0266666666666667	0,0214285714285714	STUDY09619	mixedeffects	Roche
0,75	lof	Creatinine	0,0733333333333333	0,0285714285714286	STUDY09619	mixedeffects	Roche
0,75	lof	Systolic Blood Pressure	0,206666666666667	0	STUDY09619	mixedeffects	Roche
0,75	lof	Weight	0,22	0	STUDY09619	mixedeffects	Roche
0,75	range	Alanine Aminotransferase	0,00666666666666667	0,000952380952380952	STUDY09619	mixedeffects	Roche
0,75	range	Creatinine	0,0666666666666667	0,0204761904761905	STUDY09619	mixedeffects	Roche
0,75	range	Systolic Blood Pressure	0,54	0	STUDY09619	mixedeffects	Roche
0,75	range	Weight	0,396666666666667	0	STUDY09619	mixedeffects	Roche
0,75	unique_value_count_relative	Alanine Aminotransferase	0,0166666666666667	0	STUDY09619	mixedeffects	Roche
0,75	unique_value_count_relative	Creatinine	0	0	STUDY09619	mixedeffects	Roche
0,75	unique_value_count_relative	Systolic Blood Pressure	0	0	STUDY09619	mixedeffects	Roche
0,75	unique_value_count_relative	Weight	0	0	STUDY09619	mixedeffects	Roche
1	average	Alanine Aminotransferase	0,253333333333333	0	STUDY09619	mixedeffects	Roche
1	average	Creatinine	0,08	0,00523809523809524	STUDY09619	mixedeffects	Roche
1	average	Systolic Blood Pressure	0,97	0,00142857142857143	STUDY09619	mixedeffects	Roche
1	average	Weight	0,81	0	STUDY09619	mixedeffects	Roche
1	sd	Alanine Aminotransferase	0,00666666666666667	0,00333333333333333	STUDY09619	mixedeffects	Roche
